id,sign,type,m,sigma,graphtype,src,isValidation,answer,error,unsignedError,index
6,1,scatter,0.8,0.15,line,data/P6/line/scatter/S0.15m0.8.png,,0.83,,,60
6,1,scatter,0.4,0.15,trig,data/P6/trig/scatter/S0.15m0.4.png,,0.34,,,61
6,-1,scattertrend,0.4,0.15,line,data/P6/line/scattertrend/S0.15m-0.4.png,1,-0.42,,,62
6,-1,scatter,0.1,0.15,trig,data/P6/trig/scatter/S0.15m-0.1.png,,-0.26,,,63
6,-1,scatter,0.2,0.15,quad,data/P6/quad/scatter/S0.15m-0.2.png,,-0.35,,,64
6,-1,scatter,0.4,0.15,line,data/P6/line/scatter/S0.15m-0.4.png,,-0.45,,,65
6,1,scatter,0.2,0.15,trig,data/P6/trig/scatter/S0.15m0.2.png,,0.34,,,66
6,-1,area,0.8,0.05,trig,data/P6/trig/area/S0.05m-0.8.png,,-0.78,,,67
6,1,area,0.1,0.05,trig,data/P6/trig/area/S0.05m0.1.png,,0.12,,,68
6,1,area,0.8,0.05,quad,data/P6/quad/area/S0.05m0.8.png,,0.83,,,69
6,1,area,0.4,0.05,quad,data/P6/quad/area/S0.05m0.4.png,,0.41,,,70
6,-1,area,0.1,0.05,quad,data/P6/quad/area/S0.05m-0.1.png,,-0.16,,,71
6,-1,area,0.2,0.05,trig,data/P6/trig/area/S0.05m-0.2.png,,-0.25,,,72
6,-1,area,0.4,0.05,line,data/P6/line/area/S0.05m-0.4.png,,-0.47,,,73
6,1,area,0.2,0.05,line,data/P6/line/area/S0.05m0.2.png,,0.3,,,74
6,-1,area,0.8,0.1,quad,data/P6/quad/area/S0.1m-0.8.png,,-0.92,,,75
6,1,area,0.1,0.1,trig,data/P6/trig/area/S0.1m0.1.png,,0.19,,,76
6,1,area,0.8,0.1,line,data/P6/line/area/S0.1m0.8.png,,0.87,,,77
6,1,area,0.4,0.1,trig,data/P6/trig/area/S0.1m0.4.png,,0.43,,,78
6,-1,area,0.1,0.1,trig,data/P6/trig/area/S0.1m-0.1.png,,-0.11,,,79
6,-1,area,0.2,0.1,quad,data/P6/quad/area/S0.1m-0.2.png,,-0.26,,,80
6,-1,area,0.4,0.1,trig,data/P6/trig/area/S0.1m-0.4.png,,-0.45,,,81
6,1,area,0.2,0.1,quad,data/P6/quad/area/S0.1m0.2.png,,0.28,,,82
6,-1,area,0.8,0.2,line,data/P6/line/area/S0.2m-0.8.png,,-0.8,,,83
6,1,area,0.1,0.2,line,data/P6/line/area/S0.2m0.1.png,,0.07,,,84
6,1,area,0.8,0.2,line,data/P6/line/area/S0.2m0.8.png,,0.98,,,85
6,-1,areatrend,0.4,0.2,line,data/P6/line/areatrend/S0.2m-0.4.png,1,-0.43,,,86
6,1,area,0.4,0.2,line,data/P6/line/area/S0.2m0.4.png,,0.58,,,87
6,-1,area,0.1,0.2,trig,data/P6/trig/area/S0.2m-0.1.png,,-0.11,,,88
6,-1,area,0.2,0.2,line,data/P6/line/area/S0.2m-0.2.png,,-0.22,,,89
6,-1,area,0.4,0.2,line,data/P6/line/area/S0.2m-0.4.png,,-0.28,,,90
6,1,area,0.2,0.2,quad,data/P6/quad/area/S0.2m0.2.png,,0.19,,,91
6,-1,area,0.8,0.15,quad,data/P6/quad/area/S0.15m-0.8.png,,-0.83,,,92
6,1,area,0.1,0.15,quad,data/P6/quad/area/S0.15m0.1.png,,0.12,,,93
6,1,area,0.8,0.15,trig,data/P6/trig/area/S0.15m0.8.png,,0.79,,,94
6,1,area,0.4,0.15,trig,data/P6/trig/area/S0.15m0.4.png,,0.52,,,95
6,-1,area,0.1,0.15,line,data/P6/line/area/S0.15m-0.1.png,,-0.11,,,96
6,-1,area,0.2,0.15,quad,data/P6/quad/area/S0.15m-0.2.png,,-0.18,,,97
6,-1,area,0.4,0.15,trig,data/P6/trig/area/S0.15m-0.4.png,,-0.31,,,98
6,1,area,0.2,0.15,quad,data/P6/quad/area/S0.15m0.2.png,,0.3,,,99
7,1,line,0.1,0.1,line,data/P7/line/line/S0.1m0.1.png,,0.15,,,0
7,1,line,0.2,0.1,quad,data/P7/quad/line/S0.1m0.2.png,,0.25,,,1
7,-1,line,0.1,0.1,quad,data/P7/quad/line/S0.1m-0.1.png,,-0.1,,,2
7,1,line,0.8,0.1,line,data/P7/line/line/S0.1m0.8.png,,0.18,,,3
7,-1,line,0.2,0.1,quad,data/P7/quad/line/S0.1m-0.2.png,,-0.11,,,4
7,-1,line,0.4,0.1,quad,data/P7/quad/line/S0.1m-0.4.png,,-0.12,,,5
7,-1,line,0.8,0.1,trig,data/P7/trig/line/S0.1m-0.8.png,,-0.36,,,6
7,1,line,0.4,0.1,quad,data/P7/quad/line/S0.1m0.4.png,,0.11,,,7
7,1,line,0.1,0.15,trig,data/P7/trig/line/S0.15m0.1.png,,0.02,,,8
7,1,line,0.2,0.15,trig,data/P7/trig/line/S0.15m0.2.png,,0.02,,,9
7,-1,line,0.1,0.15,quad,data/P7/quad/line/S0.15m-0.1.png,,-0.07,,,10
7,1,line,0.8,0.15,line,data/P7/line/line/S0.15m0.8.png,,0.02,,,11
7,-1,line,0.2,0.15,line,data/P7/line/line/S0.15m-0.2.png,,0.04,,,12
7,-1,line,0.4,0.15,line,data/P7/line/line/S0.15m-0.4.png,,-0.04,,,13
7,-1,line,0.8,0.15,quad,data/P7/quad/line/S0.15m-0.8.png,,-0.19,,,14
7,1,line,0.4,0.15,line,data/P7/line/line/S0.15m0.4.png,,0.12,,,15
7,1,line,0.1,0.05,trig,data/P7/trig/line/S0.05m0.1.png,,-0.07,,,16
7,1,line,0.2,0.05,line,data/P7/line/line/S0.05m0.2.png,,0.01,,,17
7,-1,linetrend,0.1,0.1,line,data/P7/line/linetrend/S0.1m-0.1.png,1,0,,,18
7,-1,line,0.1,0.05,quad,data/P7/quad/line/S0.05m-0.1.png,,0,,,19
7,1,line,0.8,0.05,quad,data/P7/quad/line/S0.05m0.8.png,,0.57,,,20
7,-1,line,0.2,0.05,quad,data/P7/quad/line/S0.05m-0.2.png,,-0.09,,,21
7,-1,line,0.4,0.05,line,data/P7/line/line/S0.05m-0.4.png,,-0.28,,,22
7,-1,line,0.8,0.05,quad,data/P7/quad/line/S0.05m-0.8.png,,-0.51,,,23
7,1,line,0.4,0.05,line,data/P7/line/line/S0.05m0.4.png,,0.25,,,24
7,1,line,0.1,0.2,line,data/P7/line/line/S0.2m0.1.png,,0.02,,,25
7,1,line,0.2,0.2,quad,data/P7/quad/line/S0.2m0.2.png,,0.19,,,26
7,-1,line,0.1,0.2,line,data/P7/line/line/S0.2m-0.1.png,,-0.18,,,27
7,1,line,0.8,0.2,trig,data/P7/trig/line/S0.2m0.8.png,,0.37,,,28
7,-1,line,0.2,0.2,trig,data/P7/trig/line/S0.2m-0.2.png,,-0.12,,,29
7,-1,line,0.4,0.2,quad,data/P7/quad/line/S0.2m-0.4.png,,-0.11,,,30
7,-1,line,0.8,0.2,trig,data/P7/trig/line/S0.2m-0.8.png,,-0.37,,,31
7,1,line,0.4,0.2,line,data/P7/line/line/S0.2m0.4.png,,0.19,,,32
7,1,scatter,0.1,0.1,trig,data/P7/trig/scatter/S0.1m0.1.png,,0.18,,,33
7,1,scatter,0.2,0.1,quad,data/P7/quad/scatter/S0.1m0.2.png,,0.22,,,34
7,-1,scatter,0.1,0.1,quad,data/P7/quad/scatter/S0.1m-0.1.png,,-0.01,,,35
7,1,scatter,0.8,0.1,trig,data/P7/trig/scatter/S0.1m0.8.png,,0.54,,,36
7,-1,scatter,0.2,0.1,quad,data/P7/quad/scatter/S0.1m-0.2.png,,-0.24,,,37
7,-1,scatter,0.4,0.1,trig,data/P7/trig/scatter/S0.1m-0.4.png,,-0.33,,,38
7,-1,scatter,0.8,0.1,trig,data/P7/trig/scatter/S0.1m-0.8.png,,-0.51,,,39
7,1,scatter,0.4,0.1,line,data/P7/line/scatter/S0.1m0.4.png,,0.42,,,40
7,1,scatter,0.1,0.15,line,data/P7/line/scatter/S0.15m0.1.png,,0.04,,,41
7,1,scatter,0.2,0.15,quad,data/P7/quad/scatter/S0.15m0.2.png,,0.42,,,42
7,-1,scatter,0.1,0.15,line,data/P7/line/scatter/S0.15m-0.1.png,,0.08,,,43
7,1,scatter,0.8,0.15,line,data/P7/line/scatter/S0.15m0.8.png,,0.67,,,44
7,-1,scatter,0.2,0.15,trig,data/P7/trig/scatter/S0.15m-0.2.png,,-0.27,,,45
7,1,scattertrend,0.2,0.2,trig,data/P7/trig/scattertrend/S0.2m0.2.png,1,0.19,,,46
7,-1,scatter,0.4,0.15,trig,data/P7/trig/scatter/S0.15m-0.4.png,,-0.32,,,47
7,-1,scatter,0.8,0.15,quad,data/P7/quad/scatter/S0.15m-0.8.png,,-0.67,,,48
7,1,scatter,0.4,0.15,trig,data/P7/trig/scatter/S0.15m0.4.png,,0.5,,,49
7,1,scatter,0.1,0.05,quad,data/P7/quad/scatter/S0.05m0.1.png,,0.05,,,50
7,1,scatter,0.2,0.05,line,data/P7/line/scatter/S0.05m0.2.png,,0.15,,,51
7,-1,scatter,0.1,0.05,quad,data/P7/quad/scatter/S0.05m-0.1.png,,-0.08,,,52
7,1,scatter,0.8,0.05,trig,data/P7/trig/scatter/S0.05m0.8.png,,0.86,,,53
7,-1,scatter,0.2,0.05,trig,data/P7/trig/scatter/S0.05m-0.2.png,,-0.13,,,54
7,-1,scatter,0.4,0.05,line,data/P7/line/scatter/S0.05m-0.4.png,,-0.5,,,55
7,-1,scatter,0.8,0.05,line,data/P7/line/scatter/S0.05m-0.8.png,,-0.86,,,56
7,1,scatter,0.4,0.05,line,data/P7/line/scatter/S0.05m0.4.png,,0.49,,,57
7,1,scatter,0.1,0.2,line,data/P7/line/scatter/S0.2m0.1.png,,-0.03,,,58
7,1,scatter,0.2,0.2,line,data/P7/line/scatter/S0.2m0.2.png,,0,,,59
7,-1,scatter,0.1,0.2,trig,data/P7/trig/scatter/S0.2m-0.1.png,,-0.02,,,60
7,1,scatter,0.8,0.2,line,data/P7/line/scatter/S0.2m0.8.png,,0.86,,,61
7,-1,scatter,0.2,0.2,quad,data/P7/quad/scatter/S0.2m-0.2.png,,-0.11,,,62
7,-1,scatter,0.4,0.2,trig,data/P7/trig/scatter/S0.2m-0.4.png,,-0.07,,,63
7,-1,scatter,0.8,0.2,trig,data/P7/trig/scatter/S0.2m-0.8.png,,-0.9,,,64
7,1,scatter,0.4,0.2,trig,data/P7/trig/scatter/S0.2m0.4.png,,0.89,,,65
7,1,area,0.1,0.1,quad,data/P7/quad/area/S0.1m0.1.png,,0,,,66
7,1,area,0.2,0.1,quad,data/P7/quad/area/S0.1m0.2.png,,0.28,,,67
7,-1,area,0.1,0.1,quad,data/P7/quad/area/S0.1m-0.1.png,,-0.16,,,68
7,1,area,0.8,0.1,trig,data/P7/trig/area/S0.1m0.8.png,,0.57,,,69
7,-1,area,0.2,0.1,trig,data/P7/trig/area/S0.1m-0.2.png,,-0.22,,,70
7,-1,area,0.4,0.1,quad,data/P7/quad/area/S0.1m-0.4.png,,-0.23,,,71
7,-1,area,0.8,0.1,trig,data/P7/trig/area/S0.1m-0.8.png,,-0.68,,,72
7,1,area,0.4,0.1,trig,data/P7/trig/area/S0.1m0.4.png,,0.32,,,73
7,1,area,0.1,0.15,quad,data/P7/quad/area/S0.15m0.1.png,,0.12,,,74
7,1,areatrend,0.4,0.15,trig,data/P7/trig/areatrend/S0.15m0.4.png,1,0.3,,,75
7,1,area,0.2,0.15,quad,data/P7/quad/area/S0.15m0.2.png,,0.18,,,76
7,-1,area,0.1,0.15,trig,data/P7/trig/area/S0.15m-0.1.png,,0.09,,,77
7,1,area,0.8,0.15,quad,data/P7/quad/area/S0.15m0.8.png,,0.69,,,78
7,-1,area,0.2,0.15,trig,data/P7/trig/area/S0.15m-0.2.png,,-0.26,,,79
7,-1,area,0.4,0.15,trig,data/P7/trig/area/S0.15m-0.4.png,,-0.47,,,80
7,-1,area,0.8,0.15,trig,data/P7/trig/area/S0.15m-0.8.png,,-0.83,,,81
7,1,area,0.4,0.15,line,data/P7/line/area/S0.15m0.4.png,,0.43,,,82
7,1,area,0.1,0.05,quad,data/P7/quad/area/S0.05m0.1.png,,0.23,,,83
7,1,area,0.2,0.05,trig,data/P7/trig/area/S0.05m0.2.png,,0.27,,,84
7,-1,area,0.1,0.05,line,data/P7/line/area/S0.05m-0.1.png,,-0.06,,,85
7,1,area,0.8,0.05,line,data/P7/line/area/S0.05m0.8.png,,0.87,,,86
7,-1,area,0.2,0.05,line,data/P7/line/area/S0.05m-0.2.png,,-0.22,,,87
7,-1,area,0.4,0.05,quad,data/P7/quad/area/S0.05m-0.4.png,,-0.31,,,88
7,1,areatrend,0.2,0.05,line,data/P7/line/areatrend/S0.05m0.2.png,1,0.17,,,89
7,-1,area,0.8,0.05,line,data/P7/line/area/S0.05m-0.8.png,,-0.68,,,90
7,1,area,0.4,0.05,trig,data/P7/trig/area/S0.05m0.4.png,,0.37,,,91
7,1,area,0.1,0.2,line,data/P7/line/area/S0.2m0.1.png,,0.07,,,92
7,1,area,0.2,0.2,line,data/P7/line/area/S0.2m0.2.png,,0.01,,,93
7,-1,area,0.1,0.2,trig,data/P7/trig/area/S0.2m-0.1.png,,0.01,,,94
7,1,area,0.8,0.2,trig,data/P7/trig/area/S0.2m0.8.png,,0.79,,,95
7,-1,area,0.2,0.2,line,data/P7/line/area/S0.2m-0.2.png,,-0.07,,,96
7,-1,area,0.4,0.2,quad,data/P7/quad/area/S0.2m-0.4.png,,-0.01,,,97
7,-1,area,0.8,0.2,quad,data/P7/quad/area/S0.2m-0.8.png,,-0.65,,,98
7,1,area,0.4,0.2,line,data/P7/line/area/S0.2m0.4.png,,0.41,,,99
8,1,line,0.2,0.15,trig,data/P8/trig/line/S0.15m0.2.png,,0.27,,,0
8,1,line,0.4,0.15,line,data/P8/line/line/S0.15m0.4.png,,0.5,,,1
8,-1,line,0.2,0.15,trig,data/P8/trig/line/S0.15m-0.2.png,,-0.19,,,2
8,-1,line,0.1,0.15,trig,data/P8/trig/line/S0.15m-0.1.png,,-0.13,,,3
8,-1,line,0.4,0.15,line,data/P8/line/line/S0.15m-0.4.png,,-0.43,,,4
8,-1,line,0.8,0.15,line,data/P8/line/line/S0.15m-0.8.png,,-0.76,,,5
8,1,line,0.1,0.15,quad,data/P8/quad/line/S0.15m0.1.png,,0.2,,,6
8,1,line,0.8,0.15,trig,data/P8/trig/line/S0.15m0.8.png,,0.9,,,7
8,1,line,0.2,0.2,quad,data/P8/quad/line/S0.2m0.2.png,,0.2,,,8
8,1,line,0.4,0.2,trig,data/P8/trig/line/S0.2m0.4.png,,0.44,,,9
8,-1,line,0.2,0.2,quad,data/P8/quad/line/S0.2m-0.2.png,,-0.23,,,10
8,-1,line,0.1,0.2,quad,data/P8/quad/line/S0.2m-0.1.png,,-0.15,,,11
8,-1,line,0.4,0.2,quad,data/P8/quad/line/S0.2m-0.4.png,,-0.67,,,12
8,-1,line,0.8,0.2,line,data/P8/line/line/S0.2m-0.8.png,,-0.94,,,13
8,1,line,0.1,0.2,quad,data/P8/quad/line/S0.2m0.1.png,,0.11,,,14
8,1,line,0.8,0.2,quad,data/P8/quad/line/S0.2m0.8.png,,1,,,15
8,-1,linetrend,0.8,0.2,line,data/P8/line/linetrend/S0.2m-0.8.png,1,-0.79,,,16
8,1,line,0.2,0.1,trig,data/P8/trig/line/S0.1m0.2.png,,0.29,,,17
8,1,line,0.4,0.1,trig,data/P8/trig/line/S0.1m0.4.png,,0.43,,,18
8,-1,line,0.2,0.1,trig,data/P8/trig/line/S0.1m-0.2.png,,-0.21,,,19
8,-1,line,0.1,0.1,trig,data/P8/trig/line/S0.1m-0.1.png,,-0.05,,,20
8,-1,line,0.4,0.1,quad,data/P8/quad/line/S0.1m-0.4.png,,-0.47,,,21
8,-1,line,0.8,0.1,quad,data/P8/quad/line/S0.1m-0.8.png,,-0.84,,,22
8,1,line,0.1,0.1,line,data/P8/line/line/S0.1m0.1.png,,0.11,,,23
8,1,line,0.8,0.1,quad,data/P8/quad/line/S0.1m0.8.png,,0.82,,,24
8,1,line,0.2,0.05,quad,data/P8/quad/line/S0.05m0.2.png,,0.2,,,25
8,1,line,0.4,0.05,line,data/P8/line/line/S0.05m0.4.png,,0.42,,,26
8,-1,line,0.2,0.05,line,data/P8/line/line/S0.05m-0.2.png,,-0.22,,,27
8,-1,line,0.1,0.05,line,data/P8/line/line/S0.05m-0.1.png,,-0.14,,,28
8,-1,line,0.4,0.05,line,data/P8/line/line/S0.05m-0.4.png,,-0.39,,,29
8,-1,line,0.8,0.05,quad,data/P8/quad/line/S0.05m-0.8.png,,-0.79,,,30
8,-1,linetrend,0.4,0.1,trig,data/P8/trig/linetrend/S0.1m-0.4.png,1,-0.39,,,31
8,1,line,0.1,0.05,quad,data/P8/quad/line/S0.05m0.1.png,,0.12,,,32
8,1,line,0.8,0.05,trig,data/P8/trig/line/S0.05m0.8.png,,0.83,,,33
8,1,scatter,0.2,0.15,trig,data/P8/trig/scatter/S0.15m0.2.png,,0.29,,,34
8,1,scatter,0.4,0.15,trig,data/P8/trig/scatter/S0.15m0.4.png,,0.58,,,35
8,-1,scatter,0.2,0.15,quad,data/P8/quad/scatter/S0.15m-0.2.png,,-0.29,,,36
8,-1,scatter,0.1,0.15,trig,data/P8/trig/scatter/S0.15m-0.1.png,,-0.14,,,37
8,-1,scatter,0.4,0.15,trig,data/P8/trig/scatter/S0.15m-0.4.png,,-0.53,,,38
8,-1,scatter,0.8,0.15,quad,data/P8/quad/scatter/S0.15m-0.8.png,,-0.84,,,39
8,1,scatter,0.1,0.15,quad,data/P8/quad/scatter/S0.15m0.1.png,,0.2,,,40
8,1,scatter,0.8,0.15,quad,data/P8/quad/scatter/S0.15m0.8.png,,1,,,41
8,1,scatter,0.2,0.2,line,data/P8/line/scatter/S0.2m0.2.png,,0.15,,,42
8,1,scatter,0.4,0.2,line,data/P8/line/scatter/S0.2m0.4.png,,0.45,,,43
8,-1,scatter,0.2,0.2,line,data/P8/line/scatter/S0.2m-0.2.png,,-0.19,,,44
8,-1,scatter,0.1,0.2,quad,data/P8/quad/scatter/S0.2m-0.1.png,,-0.28,,,45
8,-1,scatter,0.4,0.2,trig,data/P8/trig/scatter/S0.2m-0.4.png,,-0.39,,,46
8,-1,scatter,0.8,0.2,quad,data/P8/quad/scatter/S0.2m-0.8.png,,-0.98,,,47
8,1,scatter,0.1,0.2,line,data/P8/line/scatter/S0.2m0.1.png,,0.17,,,48
8,1,scatter,0.8,0.2,trig,data/P8/trig/scatter/S0.2m0.8.png,,0.86,,,49
8,1,scatter,0.2,0.1,quad,data/P8/quad/scatter/S0.1m0.2.png,,0.27,,,50
8,1,scatter,0.4,0.1,quad,data/P8/quad/scatter/S0.1m0.4.png,,0.51,,,51
8,-1,scatter,0.2,0.1,trig,data/P8/trig/scatter/S0.1m-0.2.png,,-0.27,,,52
8,-1,scatter,0.1,0.1,trig,data/P8/trig/scatter/S0.1m-0.1.png,,-0.06,,,53
8,-1,scatter,0.4,0.1,line,data/P8/line/scatter/S0.1m-0.4.png,,-0.55,,,54
8,-1,scatter,0.8,0.1,quad,data/P8/quad/scatter/S0.1m-0.8.png,,-0.76,,,55
8,1,scatter,0.1,0.1,quad,data/P8/quad/scatter/S0.1m0.1.png,,0.17,,,56
8,1,scattertrend,0.1,0.2,quad,data/P8/quad/scattertrend/S0.2m0.1.png,1,0.1,,,57
8,1,scatter,0.8,0.1,trig,data/P8/trig/scatter/S0.1m0.8.png,,0.85,,,58
8,1,scatter,0.2,0.05,line,data/P8/line/scatter/S0.05m0.2.png,,0.2,,,59
8,1,scatter,0.4,0.05,quad,data/P8/quad/scatter/S0.05m0.4.png,,0.46,,,60
8,-1,scatter,0.2,0.05,line,data/P8/line/scatter/S0.05m-0.2.png,,-0.25,,,61
8,-1,scatter,0.1,0.05,line,data/P8/line/scatter/S0.05m-0.1.png,,-0.09,,,62
8,-1,scatter,0.4,0.05,line,data/P8/line/scatter/S0.05m-0.4.png,,-0.43,,,63
8,-1,scatter,0.8,0.05,line,data/P8/line/scatter/S0.05m-0.8.png,,-0.78,,,64
8,1,scatter,0.1,0.05,line,data/P8/line/scatter/S0.05m0.1.png,,0.09,,,65
8,1,scatter,0.8,0.05,line,data/P8/line/scatter/S0.05m0.8.png,,0.82,,,66
8,1,area,0.2,0.15,line,data/P8/line/area/S0.15m0.2.png,,0.19,,,67
8,1,area,0.4,0.15,quad,data/P8/quad/area/S0.15m0.4.png,,0.51,,,68
8,-1,area,0.2,0.15,line,data/P8/line/area/S0.15m-0.2.png,,-0.14,,,69
8,-1,area,0.1,0.15,trig,data/P8/trig/area/S0.15m-0.1.png,,-0.17,,,70
8,-1,area,0.4,0.15,quad,data/P8/quad/area/S0.15m-0.4.png,,-0.43,,,71
8,-1,area,0.8,0.15,trig,data/P8/trig/area/S0.15m-0.8.png,,-0.81,,,72
8,1,area,0.1,0.15,trig,data/P8/trig/area/S0.15m0.1.png,,0.31,,,73
8,1,area,0.8,0.15,trig,data/P8/trig/area/S0.15m0.8.png,,0.93,,,74
8,1,area,0.2,0.2,quad,data/P8/quad/area/S0.2m0.2.png,,0.36,,,75
8,1,area,0.4,0.2,quad,data/P8/quad/area/S0.2m0.4.png,,0.54,,,76
8,-1,area,0.2,0.2,trig,data/P8/trig/area/S0.2m-0.2.png,,-0.43,,,77
8,-1,area,0.1,0.2,trig,data/P8/trig/area/S0.2m-0.1.png,,-0.21,,,78
8,-1,area,0.4,0.2,quad,data/P8/quad/area/S0.2m-0.4.png,,-0.68,,,79
8,-1,area,0.8,0.2,line,data/P8/line/area/S0.2m-0.8.png,,-0.98,,,80
8,1,area,0.1,0.2,trig,data/P8/trig/area/S0.2m0.1.png,,0.23,,,81
8,1,area,0.8,0.2,trig,data/P8/trig/area/S0.2m0.8.png,,1,,,82
8,1,area,0.2,0.1,line,data/P8/line/area/S0.1m0.2.png,,0.27,,,83
8,1,area,0.4,0.1,line,data/P8/line/area/S0.1m0.4.png,,0.44,,,84
8,-1,area,0.2,0.1,trig,data/P8/trig/area/S0.1m-0.2.png,,-0.24,,,85
8,-1,area,0.1,0.1,line,data/P8/line/area/S0.1m-0.1.png,,-0.08,,,86
8,-1,area,0.4,0.1,line,data/P8/line/area/S0.1m-0.4.png,,-0.39,,,87
8,-1,area,0.8,0.1,trig,data/P8/trig/area/S0.1m-0.8.png,,-0.85,,,88
8,1,area,0.1,0.1,trig,data/P8/trig/area/S0.1m0.1.png,,0.17,,,89
8,1,areatrend,0.4,0.2,trig,data/P8/trig/areatrend/S0.2m0.4.png,1,0.41,,,90
8,1,area,0.8,0.1,trig,data/P8/trig/area/S0.1m0.8.png,,0.86,,,91
8,1,area,0.2,0.05,quad,data/P8/quad/area/S0.05m0.2.png,,0.25,,,92
8,1,area,0.4,0.05,line,data/P8/line/area/S0.05m0.4.png,,0.37,,,93
8,-1,area,0.2,0.05,quad,data/P8/quad/area/S0.05m-0.2.png,,-0.21,,,94
8,-1,area,0.1,0.05,trig,data/P8/trig/area/S0.05m-0.1.png,,-0.11,,,95
8,-1,area,0.4,0.05,line,data/P8/line/area/S0.05m-0.4.png,,-0.39,,,96
8,-1,area,0.8,0.05,line,data/P8/line/area/S0.05m-0.8.png,,-0.78,,,97
8,1,area,0.1,0.05,quad,data/P8/quad/area/S0.05m0.1.png,,0.12,,,98
8,1,area,0.8,0.05,line,data/P8/line/area/S0.05m0.8.png,,0.78,,,99
9,1,line,0.4,0.2,line,data/P9/line/line/S0.2m0.4.png,,0.39,,,0
9,1,line,0.8,0.2,line,data/P9/line/line/S0.2m0.8.png,,0.92,,,1
9,-1,line,0.4,0.2,line,data/P9/line/line/S0.2m-0.4.png,,-0.46,,,2
9,-1,line,0.2,0.2,quad,data/P9/quad/line/S0.2m-0.2.png,,-0.33,,,3
9,-1,line,0.8,0.2,line,data/P9/line/line/S0.2m-0.8.png,,-0.9,,,4
9,1,line,0.1,0.2,trig,data/P9/trig/line/S0.2m0.1.png,,0.12,,,5
9,1,line,0.2,0.2,line,data/P9/line/line/S0.2m0.2.png,,0.13,,,6
9,-1,line,0.1,0.2,quad,data/P9/quad/line/S0.2m-0.1.png,,-0.09,,,7
9,1,line,0.4,0.05,trig,data/P9/trig/line/S0.05m0.4.png,,0.42,,,8
9,1,line,0.8,0.05,quad,data/P9/quad/line/S0.05m0.8.png,,0.84,,,9
9,-1,line,0.4,0.05,quad,data/P9/quad/line/S0.05m-0.4.png,,-0.42,,,10
9,-1,line,0.2,0.05,trig,data/P9/trig/line/S0.05m-0.2.png,,-0.25,,,11
9,-1,line,0.8,0.05,line,data/P9/line/line/S0.05m-0.8.png,,-0.87,,,12
9,-1,linetrend,0.4,0.1,line,data/P9/line/linetrend/S0.1m-0.4.png,1,-0.41,,,13
9,1,line,0.1,0.05,trig,data/P9/trig/line/S0.05m0.1.png,,0.12,,,14
9,1,line,0.2,0.05,quad,data/P9/quad/line/S0.05m0.2.png,,0.24,,,15
9,-1,line,0.1,0.05,quad,data/P9/quad/line/S0.05m-0.1.png,,-0.09,,,16
9,1,line,0.4,0.15,trig,data/P9/trig/line/S0.15m0.4.png,,0.48,,,17
9,1,line,0.8,0.15,line,data/P9/line/line/S0.15m0.8.png,,0.83,,,18
9,-1,line,0.4,0.15,quad,data/P9/quad/line/S0.15m-0.4.png,,-0.37,,,19
9,-1,line,0.2,0.15,quad,data/P9/quad/line/S0.15m-0.2.png,,-0.26,,,20
9,-1,line,0.8,0.15,quad,data/P9/quad/line/S0.15m-0.8.png,,-0.76,,,21
9,1,line,0.1,0.15,line,data/P9/line/line/S0.15m0.1.png,,0.12,,,22
9,1,line,0.2,0.15,quad,data/P9/quad/line/S0.15m0.2.png,,0.19,,,23
9,-1,line,0.1,0.15,line,data/P9/line/line/S0.15m-0.1.png,,-0.07,,,24
9,1,line,0.4,0.1,trig,data/P9/trig/line/S0.1m0.4.png,,0.47,,,25
9,1,line,0.8,0.1,trig,data/P9/trig/line/S0.1m0.8.png,,0.77,,,26
9,-1,line,0.4,0.1,quad,data/P9/quad/line/S0.1m-0.4.png,,-0.37,,,27
9,-1,line,0.2,0.1,line,data/P9/line/line/S0.1m-0.2.png,,-0.26,,,28
9,-1,line,0.8,0.1,quad,data/P9/quad/line/S0.1m-0.8.png,,-0.82,,,29
9,1,line,0.1,0.1,trig,data/P9/trig/line/S0.1m0.1.png,,0.15,,,30
9,1,line,0.2,0.1,line,data/P9/line/line/S0.1m0.2.png,,0.3,,,31
9,-1,line,0.1,0.1,line,data/P9/line/line/S0.1m-0.1.png,,-0.18,,,32
9,1,scatter,0.4,0.2,line,data/P9/line/scatter/S0.2m0.4.png,,0.54,,,33
9,1,scatter,0.8,0.2,line,data/P9/line/scatter/S0.2m0.8.png,,1,,,34
9,-1,scatter,0.4,0.2,trig,data/P9/trig/scatter/S0.2m-0.4.png,,-0.62,,,35
9,-1,scatter,0.2,0.2,line,data/P9/line/scatter/S0.2m-0.2.png,,-0.25,,,36
9,-1,scatter,0.8,0.2,trig,data/P9/trig/scatter/S0.2m-0.8.png,,-0.86,,,37
9,1,scatter,0.1,0.2,quad,data/P9/quad/scatter/S0.2m0.1.png,,0.17,,,38
9,1,scatter,0.2,0.2,trig,data/P9/trig/scatter/S0.2m0.2.png,,0.31,,,39
9,-1,scatter,0.1,0.2,line,data/P9/line/scatter/S0.2m-0.1.png,,-0.14,,,40
9,1,scattertrend,0.4,0.2,trig,data/P9/trig/scattertrend/S0.2m0.4.png,1,0.39,,,41
9,1,scatter,0.4,0.05,trig,data/P9/trig/scatter/S0.05m0.4.png,,0.41,,,42
